RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_R34,log_R89,log_R8910,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,5,main,0,0,0,1,mismatch1,0.378298998,0.508908033,0.461545944,0.595938921,0.577311039,0.697537899,0.778001785,0.695958853,0.478426933,0.413431168,0.596791983,0.490651131,n,7.020661116,2.577835191,2.706639306,2.664214939,2.77520175,2.761409862,2.843567809,2.890980593,2.842583564,2.67981562,2.616403214,2.77582298,2.690772804,3.02427416,3.069810786,3.200800435,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,15,58,73,5,main,0,0,0,1,mismatch1,0.36094594,0.960283995,0.479964972,0.377788067,0.594171047,0.513185024,0.475728989,0.695254803,0.545957088,0.446445942,0.512172937,0.691056967,y,12.269135,2.557442161,2.982399691,2.681209544,2.577248236,2.773911486,2.710273974,2.677359616,2.842143998,2.737158509,2.64976888,2.709416627,2.83951385,2.933362265,3.093845928,3.227284399,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,5,main,0,0,0,1,match,0.394582987,1.160429955,0.646772861,0.477120161,0.694240093,0.413511992,0.410159111,0.563683033,0.311331987,0.346464157,0.461976051,0.490444899,y,4.419363022,2.596138356,3.064618931,2.810751788,2.678627768,2.841509691,2.616488109,2.612952363,2.751034963,2.493223743,2.539658312,2.664619462,2.690590222,3.050724975,2.942015508,3.086886068,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,5,main,0,0,0,1,mismatch1,0.344146013,0.542860031,0.443998098,0.763124943,0.69438982,0.546813011,0.427353144,0.462760925,0.428749084,0.329802036,0.395614862,0.407929897,y,2.201866865,2.536742743,2.734687867,2.64738111,2.882595649,2.841603345,2.73783884,2.630786903,2.665356681,2.632203205,2.518253332,2.597272598,2.610585536,3.08175154,2.950126223,3.08682664,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,5,main,0,0,0,1,mismatch1,0.328099966,0.542331934,0.596986055,0.695588827,0.644442081,0.463551998,1.530788183,0.479970932,1.748981953,0.430243969,2.30230093,0.423995018,n,3.625151873,2.516006185,2.734265178,2.775964187,2.842352597,2.809183891,2.666098457,3.184915101,2.681214936,3.242785328,2.633714791,3.362162089,2.627360754,3.111455712,3.348100889,3.424750488,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,5,main,1,0,0,0,match,0.323343992,0.327452898,0.446837902,0.545538187,0.343405962,0.480119228,0.494451046,0.345695019,0.445423126,0.94845891,0.327778101,0.423918962,y,1.952688932,2.509664796,2.515148838,2.650150004,2.736825156,2.535807831,2.681349099,2.6941233,2.538693122,2.648772761,2.977018521,2.515579935,2.627282843,2.996676292,2.898241346,3.240443671,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,6,22,28,5,main,1,0,0,0,match,0.311347008,0.745790005,1.013410091,0.544950008,0.489953041,0.479832172,1.063471079,0.580401897,0.406747818,0.480515003,0.429425955,0.474335194,y,3.463827133,2.493244697,2.872616559,3.005785224,2.736356663,2.690154458,2.681089363,3.026725684,2.763728823,2.609325232,2.681706952,2.63288829,2.676085349,3.19266782,2.994383024,3.166626854,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,5,main,1,0,0,0,match,0.395246983,0.511762142,0.479615927,0.37788105,0.493022919,0.580936909,0.594819069,0.412972927,0.423633814,0.413456917,0.563035965,0.891733885,y,8.520143032,2.596868564,2.709068155,2.680893597,2.577355113,2.692867109,2.76412897,2.774384883,2.615921582,2.626990618,2.616430262,2.750536137,2.95023527,2.933232598,2.92252136,3.096932129,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,6,main,0,0,0,1,match,0.428768158,0.475224018,0.413195848,1.080616951,0.526924133,0.396787167,0.427469969,0.647019148,0.946295023,0.513957024,0.778344154,2.078999043,n,4.550551891,2.632222525,2.676898382,2.616155949,3.033671776,2.72174809,2.598557618,2.63090561,2.810917133,2.976026556,2.710926806,2.891171668,3.317854289,3.174296176,3.202301419,3.323720431,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,13,50,63,6,main,0,1,0,0,mismatch2,0.344660044,0.292169809,2.235287189,0.361312151,0.346422911,0.312896013,0.428009987,2.018166065,0.56162405,0.430319071,3.471395969,0.406397104,y,2.397613049,2.537390939,2.465635337,3.349333329,2.557882567,2.539606607,2.495400029,2.631453903,3.304956899,2.749445697,2.633790594,3.540504155,2.608950604,3.414404942,3.411584374,3.478582249,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,15,58,73,6,main,0,0,0,1,mismatch1,0.42821908,0.475646973,0.680202007,0.445360184,0.392541885,0.380187988,0.427135944,0.662356138,1.598581076,0.514004946,0.896648169,0.858519077,n,4.091641903,2.631666014,2.677284737,2.832637909,2.648711388,2.593886004,2.579998391,2.630566119,2.821091565,3.203734667,2.710967298,2.952622066,2.93374995,3.051369496,3.354288502,3.443253935,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,1,2,3,6,main,0,1,0,0,match,0.427947998,0.475836992,0.613490105,0.461389065,0.46290803,0.463684082,0.528316975,1.098247051,0.562335014,0.596950054,1.433009148,0.507073879,n,1.324858189,2.631390999,2.677458201,2.787807562,2.664067297,2.665494714,2.666222187,2.722894565,3.040700046,2.749995126,2.775937996,3.156248963,2.705071239,3.031359647,3.220260343,3.353633938,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,6,main,0,0,0,1,mismatch1,0.528506994,0.492316008,0.730337143,0.54509902,0.610940933,0.714203119,0.427013874,0.429152966,1.248176098,0.412980795,0.513697147,0.507213831,n,3.314795017,2.723050739,2.692243957,2.863523388,2.736475401,2.785999224,2.853821742,2.630441986,2.632612118,3.096275862,2.615929856,2.710707154,2.705191088,3.105658727,3.224618272,3.320210669,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,5,18,23,6,main,0,1,0,0,match,0.328319073,0.207149982,0.362860918,0.661986828,0.563693047,0.596948862,0.507316828,0.946571827,0.64547801,0.514002085,0.51305294,0.457330227,y,1.23593688,2.516296113,2.3162849,2.559740195,2.820849348,2.751042678,2.775937129,2.705279268,2.976153574,2.809881451,2.710964881,2.710162181,2.660229907,3.01065935,3.201956659,3.323469074,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,17,66,83,6,main,0,1,0,0,mismatch2,0.394598007,0.274847031,0.67901516,0.411333799,0.329503059,0.3126719,0.411422968,0.596564054,0.495301008,0.530044794,0.461148977,0.357146978,n,1.729532003,2.596154887,2.43909105,2.831879471,2.614194397,2.517859451,2.495088853,2.614288533,2.775657081,2.694869212,2.724312573,2.66384125,2.55284698,3.037565513,3.038168969,3.210026713,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,6,main,0,0,0,1,mismatch1,0.310605049,0.241523981,0.345040798,0.444872141,0.242635012,0.413599014,0.343193054,0.327923059,1.030184031,0.363117933,0.346114159,0.557519913,n,4.76960206,2.492208511,2.382960258,2.53787045,2.64823521,2.384953469,2.616579495,2.535538489,2.515771957,3.012914814,2.560047698,2.539219366,2.746260384,2.897579228,3.132934016,3.235837651,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,6,main,0,0,0,1,mismatch1,0.32815218,0.407093048,0.679576159,0.41089201,0.310081005,0.329579115,0.326210976,0.346238136,0.377796888,0.380027056,0.346185923,0.406373978,y,10.67242908,2.516075294,2.609693686,2.832238134,2.613727696,2.491475163,2.517959683,2.51349857,2.539374901,2.577258376,2.579814517,2.539309404,2.60892589,3.037612993,2.859759575,3.042993494,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,9,34,43,6,main,0,1,0,0,mismatch2,0.344410896,0.441934109,0.545012951,0.361631155,0.413311005,0.412747145,0.461779833,0.34420085,0.461981058,0.542212009,0.714301109,0.38290906,n,1.329358101,2.537076883,2.645357522,2.736406822,2.558265838,2.616276969,2.615684078,2.664434962,2.536811938,2.664624169,2.734169132,2.853881324,2.583095642,2.957436843,2.906433048,3.129816785,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,1,2,3,7,main,0,1,0,0,match,0.79706192,1.226911068,1.33339715,0.696613073,0.898649931,0.480217934,4.679319859,1.383714914,0.679573059,0.49691391,3.642872095,1.060499191,y,10.50998902,2.901492061,3.088813084,3.124959523,2.84299162,2.953590545,2.681438375,3.670182733,3.141046622,2.832236153,2.696281154,3.561443923,3.025510342,3.307498225,3.314559847,3.408274213,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,5,18,23,7,main,0,1,0,0,match,0.780591011,1.346073866,2.089864016,0.612302065,0.51420188,1.066406965,1.432042122,1.081639051,2.286221981,0.564755917,2.33850503,1.310709,y,5.717420101,2.892423546,3.129068893,3.320118028,2.786965724,2.71113366,3.027922973,3.155955792,3.034082358,3.359118396,2.75186079,3.368938308,3.117506282,3.431712038,3.527354163,3.594681647,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,13,50,63,7,main,0,1,0,0,mismatch2,0.477934122,0.560024023,2.08749485,5.800394058,0.464132071,0.396629095,1.483136892,2.371420145,0.712368011,0.446606874,4.697053909,0.59177804,n,8.62609911,2.679368038,2.748206657,3.319625413,3.763457499,2.666641579,2.598384569,3.171181238,3.375008505,2.852704409,2.649925403,3.671825545,2.772158845,3.896960785,3.489084536,3.547823303,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,7,main,0,0,0,1,match,0.612690926,0.47615099,0.413298845,0.411688805,0.645190001,2.489268065,0.996658087,0.681365013,0.545589209,1.90307498,2.604621887,0.507764101,y,3.919960022,2.787241448,2.677744692,2.616264192,2.614569057,2.809687628,3.396071668,2.998546195,2.833379829,2.736865772,3.2794559,3.415744686,2.705661993,2.916447447,3.088828359,3.495548389,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,17,66,83,7,main,0,1,0,0,mismatch2,0.646625996,0.542606115,0.596498013,0.595773935,1.986159086,1.552474022,0.495253086,4.379770994,1.265283108,0.949764967,2.888523102,2.650431156,n,4.524266005,2.81065316,2.734484684,2.775609001,2.775081499,3.298014031,3.191024342,2.69482719,3.641451403,3.10218771,2.977616146,3.460675845,3.423316528,3.076375326,3.751668109,3.819202885,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,15,58,73,7,main,0,0,0,1,mismatch1,0.36232996,0.359016895,0.379964113,0.51204896,0.444362164,1.786284208,0.979924917,7.942656994,1.533555031,4.513884068,2.286294937,4.992982149,y,8.722930908,2.559104246,2.555114887,2.57974258,2.709311488,2.647737073,3.251950559,2.991192801,3.899965808,3.185699365,3.654550401,3.359132255,3.698360013,2.950371219,3.976634769,4.145820698,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,9,34,43,7,main,0,1,0,0,mismatch2,0.378786087,0.927753925,2.218965054,1.081459999,0.430277824,1.835963964,1.349213123,1.549962044,0.412050009,3.442800045,0.681136131,0.608192921,n,4.280245066,2.578394019,2.9674328,3.346150463,3.03401046,2.633748964,3.263864153,3.130080557,3.190321063,2.614949928,3.5369118,2.833233918,2.784041361,3.518569875,3.292701671,3.7327806,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,7,main,0,0,0,1,mismatch1,0.328292131,0.375560045,0.41196084,0.395763874,1.916707039,2.103916883,1.348010063,0.57921505,0.3785429,4.43026185,0.363482952,1.813116789,n,5.211892128,2.516260473,2.574679382,2.614855935,2.597436149,3.282555738,3.323028579,3.129693134,2.762839838,2.578115105,3.646429396,2.560484046,3.258425779,2.907263371,2.981255766,3.731429183,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,7,main,0,0,0,1,mismatch1,0.261281013,0.442747116,0.346375942,0.36184001,0.694480181,3.911607027,0.578243017,0.597245932,2.587893009,0.429921865,1.400949955,3.068156004,y,4.709305048,2.417107851,2.646155741,2.53954772,2.558516587,2.841659856,3.592355218,2.762110397,2.7761532,3.412946317,2.633389533,3.146422622,3.486877438,2.850165705,3.503128382,3.558115607,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,7,main,0,0,0,1,mismatch1,0.345417023,0.290902138,0.361729145,0.42915988,1.916749954,1.551270962,0.377390862,0.513537884,3.274019957,1.51794982,0.597707033,0.45724988,n,3.624634027,2.538343737,2.463746913,2.558383502,2.632619115,3.282565462,3.190687663,2.57679138,2.710572487,3.515081322,3.181257415,2.776488366,2.6601536,2.898115549,3.578359274,3.724726946,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,18,70,88,8,main,1,0,0,0,match,0.645700932,0.664121866,0.797592878,0.712435961,0.594259977,0.63053894,2.582875013,1.783576965,1.431365967,3.33891201,2.200694084,0.557676077,y,3.383758068,2.810031413,2.822247779,2.901781267,2.852745833,2.773976482,2.799711912,3.412103391,3.251291855,3.155750687,3.523604974,3.342559676,2.746382015,3.178985242,3.507173268,3.816496825,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,8,main,1,0,0,0,match,0.729753017,1.800388098,0.731220007,2.200206995,1.430642843,0.580252886,0.544026852,1.516741037,1.598484039,0.747818947,0.881622076,0.490822077,y,3.442080975,2.863175899,3.255366133,2.864048066,3.342463541,3.155531227,2.763617309,2.735620336,3.180911437,3.203708304,2.873796464,2.945282456,2.690924089,3.467079084,3.49348943,3.586929657,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,20,78,98,8,main,0,0,1,0,mismatch1,0.478724003,0.510578871,0.781002998,0.612367868,0.980402946,0.580430984,0.529003859,0.710427999,2.167541981,0.46339488,0.578818083,0.607530117,n,7.019347191,2.680085203,2.708062839,2.892652701,2.787012394,2.991404608,2.763750587,2.72345884,2.851520069,3.335967518,2.665951231,2.762542091,2.783567812,3.144066726,3.45908626,3.523923901,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,8,main,1,0,0,0,match,0.495355844,0.429095984,0.681038857,0.662427902,0.610438108,0.564028025,1.362591982,1.149136066,0.879765987,1.182566881,0.629245996,0.440663099,y,3.736506939,2.694917291,2.63255445,2.833171892,2.821138617,2.785641638,2.751300683,3.134365829,3.060371455,2.944367168,3.072825712,2.798820461,2.644106684,3.128226925,3.307261082,3.506703725,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,6,22,28,8,main,1,0,0,0,match,0.41180706,0.663781166,2.317728996,1.966470003,1.330071926,1.299152136,0.52729702,0.429471016,0.863494873,0.413007975,0.430022001,0.607635021,y,3.791866064,2.614693788,2.822024926,3.365062654,3.293687326,3.123875127,3.113660012,2.722055317,2.63293386,2.936259763,2.615958438,2.633490676,2.783642796,3.631869635,3.111587067,3.231972373,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,8,30,38,8,main,0,0,1,0,mismatch2,0.595494032,0.627223015,1.332563877,0.462123871,0.829370022,1.098953009,0.779422998,0.513329983,3.839296103,2.536794901,0.546561956,0.540997028,n,10.68990707,2.774877413,2.797421986,3.124688036,2.664758403,2.918748334,3.040979122,2.891773216,2.710396632,3.584251608,3.404285356,2.737639399,2.733194879,3.253988898,3.638751361,3.838182724,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,4,14,18,8,main,0,0,1,0,mismatch2,0.428080082,0.460385084,0.763807058,0.411775112,0.411470175,0.396685123,0.361172915,0.746319056,0.543486118,0.497339964,0.362426996,0.424309969,n,3.572222948,2.631525021,2.663121244,2.882983667,2.614660094,2.614338361,2.598445913,2.557715174,2.872924531,2.735188456,2.696653359,2.559220539,2.627683235,3.070252991,3.110524115,3.252159824,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,2,6,8,8,main,1,0,0,0,match,0.361488104,0.295748949,0.311439037,0.562011003,0.911827087,0.547266006,0.610415936,1.498038054,4.575059891,3.807482958,0.513734102,0.440453053,y,4.04765296,2.55809401,2.47092321,2.493373048,2.749744818,2.959912489,2.738198472,2.785625863,3.175522846,3.660396784,3.580637968,2.710738395,2.643899625,2.941238069,3.783410285,3.994782479,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,8,main,0,0,1,0,mismatch1,0.445286036,0.510509968,0.323107958,0.963359118,0.528990984,0.480158091,0.445328951,0.362802029,2.936028004,0.313182831,0.294425011,0.574622154,n,2.591515064,2.648639076,2.708004226,2.509347655,2.983788212,2.72344827,2.681384251,2.64868093,2.559669707,3.467760194,2.495797946,2.4689747,2.759382366,3.109398676,3.51835994,3.557749288,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,12,46,58,8,main,0,0,1,0,mismatch2,0.411509991,0.293431997,0.528650999,0.595598936,0.361382008,0.380064964,0.39548707,0.394460201,3.906105042,1.06546402,0.446804047,0.356980801,n,1.939794064,2.614380384,2.467507469,2.723169057,2.774953913,2.557966527,2.579857836,2.597132289,2.596003192,3.591743918,3.027538788,2.650117098,2.55264486,3.050862871,3.633525541,3.729653037,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
